Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore
Den of Darkness,(2016),"
Horror, Thriller            ",91 min,3.1,,194,
Born in 1987,(2016),"
Drama, Romance, Thriller            ",80 min,5.2,,201,
Kizkaçiran,(2016),"
Comedy            ",95 min,4.0,,124,
The Last Tale of Kayenaat,(2016),"
Thriller            ",140 min,6.6,,19,
70 80 90,(2016),"
Drama            ",90 min,7.5,,15,
Gelo,(II) (2016),"
Drama            ",118 min,7.0,,56,
The Fight Within,(2016),"
Action, Romance, Sport            ",94 min,5.7,,246,
Nagpur Adhiveshan,(2016),,,,,,
Aozora êru,(2016),"
Drama, Family, Romance            ",126 min,6.2,,164,
O Caseiro,(2016),"
Thriller            ",89 min,6.1,,197,
O Último Trago,(2016),"
Drama            ",90 min,,,,
Dora's Peace,(2016),"
Action, Crime, Drama            ",85 min,8.0,,49,
Soldado Argentino solo conocido por Dios,(2016),"
Drama, History, War            ",102 min,6.4,,149,
Suburban Cowboy,(2016),"
Crime, Thriller            ",91 min,6.8,,67,
Stado,(2016),"
Comedy            ",100 min,7.1,,"1,021",
Los objetos amorosos,(2016),"
Drama            ",115 min,7.0,,47,
Äkkilähtö,(2016),"
Comedy, Drama, Romance            ",98 min,5.6,,387,
Extra Terrestres,(2016),"
Drama            ",110 min,7.1,,57,
The Finders,(2016),"
Drama            ",75 min,7.9,,13,
A Town Called Panic: Double Fun,(2016),"
Animation, Comedy            ",60 min,7.9,,56,
Pamuk Prens,(2016),"
Comedy, Drama            ",,3.4,,243,
Kerry on Kutton,(2016),"
Drama            ",125 min,5.7,,199,
Amir Salman Shahrukh,(2016),"
Comedy            ",,5.9,,11,
El jugador,(2016),"
Crime, Thriller            ",105 min,5.1,,91,
Waiting for the Boatman,(2016),"
Drama            ",45 min,,,,
Honsoom,(2016),"
Horror            ",88 min,5.0,,94,
The Death Note,(2016),"
Horror, Thriller            ",93 min,6.5,,18,
La pelle dell'orso,(2016),"
Adventure            ",92 min,6.6,,115,
Don't Marry Griff,(2016),"
Comedy, Drama, Romance            ",51 min,,,,
Un'avventura romantica,(2016),"
Biography            ",,,,,
The Kids from 62-F,(2016),"
Adventure, Drama, Family            ",90 min,5.6,,47,
Simple Creature,(2016),"
Horror, Sci-Fi, Thriller            ",92 min,3.9,$0.02M,199,
Stadtlandliebe,(2016),"
Comedy            ",89 min,4.0,,125,
La nouvelle vie de Paul Sneijder,(2016),"
Drama            ",114 min,6.7,,419,
Buddy Solitaire,(2016),"
Comedy, Drama            ",86 min,5.7,,121,
Drop Off,(2016),"
Family            ",89 min,6.5,,11,
La valija de Benavídez,(2016),"
Thriller            ",85 min,5.0,,113,
Essex Spacebin,(2016),"
Comedy, Sci-Fi            ",79 min,5.2,,56,
Element,(I) (2016),"
Thriller            ",88 min,3.4,,151,
30 Minutes,(2016),"
Thriller            ",,4.8,,12,
"Kanelia kainaloon, Tatu ja Patu!",(2016),"
Comedy, Family            ",70 min,6.2,,227,
Senza lasciare traccia,(2016),"
Drama, Mystery, Thriller            ",93 min,7.1,,107,
Kærlighed og andre katastrofer,(2016),"
Comedy, Drama, Romance            ",100 min,5.2,,101,
Kékszakállú,(2016),"
Drama            ",72 min,5.5,,290,71        
1 Kezban 1 Mahmut: Adana Yollarinda,(2016),"
Comedy            ",102 min,6.0,,671,
Shôjo,(2016),"
Mystery            ",120 min,6.3,,193,
Sowkarpettai,(2016),"
Horror, Thriller            ",91 min,2.6,,95,
Civilization: The Movie,(2016),"
Adventure, Comedy            ",60 min,9.1,,66,
Zavtrak u papy,(2016),"
Comedy            ",96 min,6.2,,218,
Kureyon Shinchan: Bakusui! Yumemî wârudo daitotsugeki!,(2016),"
Animation, Comedy            ",97 min,6.2,,124,
The Secrets of Gravity: In the Footsteps of Albert Einstein,(2016),"
Animation, Adventure, Family            ",45 min,5.6,,36,
Almosting It,(2016),"
Comedy, Drama, Romance            ",85 min,5.1,,59,
Lonely Boys,(2016),"
Comedy, Drama, Romance            ",90 min,3.9,,168,
Istanbul Story,(2016),"
Drama            ",177 min,6.1,,13,
Pazhaya Vannarapettai,(2016),"
Action, Drama, Thriller            ",137 min,6.2,,28,
That Thing Called Tanga Na,(2016),"
Comedy            ",108 min,3.0,,45,
"Dis Koue Kos, Skat",(2016),"
Comedy, Drama            ",106 min,7.0,,61,
SantaClaus: A Horror Story,(2016),"
Horror            ",125 min,3.0,,24,
Depth,(2016),"
Horror, Sci-Fi            ",,6.9,,18,
"O, ne! O, taip!",(2016),"
Comedy            ",102 min,5.1,,303,
Mahayoddha Rama,(2016),"
Animation            ",106 min,7.9,,27,
Nijû seikatsu,(2016),"
Mystery            ",126 min,5.9,,101,
Le Ciel Flamand,(2016),"
Drama            ",112 min,6.9,,424,
Stage V,(2016),"
Action, Adventure, Sci-Fi            ",99 min,,,,
The Pickle Recipe,(2016),"
Comedy            ",97 min,6.9,,90,39        
SinVerguenzas,(2016),"
Comedy            ",90 min,6.4,,10,
American Scumbags,(2016),"
Crime            ",70 min,8.3,,56,
Survival Knife,(2016),"
Horror, Thriller            ",90 min,3.5,,77,
Downtown,(I) (2016),"
Drama            ",120 min,7.0,,7,
Oscuro by Rene Potter,(2016),"
Horror            ",80 min,8.0,,23,
La fine équipe,(2016),"
Comedy            ",89 min,4.5,,33,
La Última Tarde,(2016),"
Drama            ",81 min,7.1,,124,
Black Petunia,(2016),"
Drama, Mystery, Sci-Fi            ",85 min,6.9,,9,
Maikäfer flieg,(2016),"
Drama            ",100 min,6.4,,156,
Porches and Private Eyes,(2016),"
Comedy, Mystery            ",94 min,4.5,,106,
The Sand Box,(2016),"
Drama            ",47 min,9.0,,41,
Triple Feature,(2016),"
Comedy, Crime, Drama            ",72 min,,,,
Ulath Ekai Pilath Ekai,(2016),"
Action, Comedy            ",145 min,,,,
A Moving Image,(2016),"
Drama            ",74 min,5.1,,54,
Cindrella,(2016),"
Drama, Romance            ",,,,,
Hijrat,(2016),"
Romance, Thriller            ",,6.8,,118,
Emtehan Nahaee,(2016),"
Drama            ",93 min,4.3,,166,
The Dooms Chapel Horror,(2016),"
Horror, Mystery, Thriller            ",94 min,3.5,,211,
Hickey,(2016),"
Comedy            ",85 min,3.9,,221,
O Roubo da Taça,(2016),"
Comedy, History            ",90 min,6.7,,544,
Hospital Arrest,(2016),"
Comedy            ",,,,,
Deceitful,(2016),"
Action            ",83 min,7.7,,26,
Woezel & Pip Op zoek naar de Sloddervos!,(2016),"
Animation            ",70 min,6.8,,62,
Kyôkasho ni nai! 2,(2016),"
Comedy, Romance            ",,6.0,,6,
Born Into Mafia 2,(2016),"
Action, Adventure, Comedy            ",67 min,4.1,,13,
The War Riders,(2016),"
War            ",112 min,4.9,,7,
George Takei's Allegiance,(2016),"
Musical            ",130 min,8.6,$0.12M,184,
Toxic Apocalypse,(2016),"
Action, Thriller            ",87 min,4.9,,144,
Wai gong fang ling 38,(2016),"
Comedy, Family            ",103 min,4.3,,49,
Polaarpoiss,(2016),"
Drama            ",97 min,6.6,,272,
Losing Everything,(2016),"
Drama            ",120 min,,,,
Aakashvani,(2016),"
Comedy, Drama, Thriller            ",113 min,5.1,,68,
Père fils thérapie!,(2016),"
Comedy, Crime            ",92 min,5.1,,219,
Mapla Singam,(2016),"
Comedy, Romance            ",131 min,5.0,,86,
Proud Souls,(2016),"
Action, Adventure, Drama            ",95 min,7.2,,17,
Siblings,(I) (2016),"
Drama            ",112 min,7.3,,30,
Wild Goose Lodge,(2016),"
Drama, History            ",135 min,8.3,,22,
Piloto,(2016),"
Action, Drama, Thriller            ",87 min,6.0,,211,
Arc,(II) (2016),"
Drama, Romance            ",94 min,6.9,,52,
The Next Big Thing,(III) (2016),"
Comedy            ",84 min,7.2,,25,
Hitler's Folly,(2016),"
Comedy            ",67 min,4.2,,40,
The Last Hours of Che Guevara,(2016),"
Biography, Drama, History            ",,8.6,,14,
Bollywood Diaries,(2016),"
Drama            ",123 min,6.0,,233,
Trailers,(2016),"
Fantasy, Horror, Mystery            ",180 min,6.7,,11,
Green White Green,(2016),"
Comedy            ",102 min,5.9,,47,
Take It Back,(2016),"
Crime, Drama            ",60 min,,,,
Spider-Man: Balance Act,(2016),"
Action, Sci-Fi            ",54 min,6.2,,22,
Dick and Jack,(2016),"
Comedy, Drama            ",90 min,,,,
The Stall,(I) (2016),"
Drama, Thriller            ",83 min,3.7,,61,
One Year Later,(2016),"
Drama            ",,,,,
Ma révolution,(2016),"
Drama            ",80 min,3.5,,108,
Um Namorado para Minha Mulher,(2016),"
Comedy            ",100 min,6.4,,221,
11-12-13 Rak Kan Ja Tai,(2016),"
Comedy, Horror            ",,5.9,,83,
Time without Pulse,(2016),"
Drama, Family, Romance            ",80 min,6.6,,29,
Klassikokkutulek,(2016),"
Comedy            ",90 min,6.1,,854,
Xiao shi de ai ren,(2016),"
Drama, Mystery, Romance            ",109 min,6.2,,82,
Dieumerci!,(2016),"
Comedy            ",95 min,5.8,,186,
Chingu Nuna,(2016),"
Drama            ",84 min,,,,
For What It's Worth,(2016),"
Drama            ",91 min,7.0,,23,
Succulent & Savory,(2016),"
Comedy, Drama, Romance            ",,6.7,,6,
The Friend Zone,(2016),"
Comedy, Romance            ",96 min,,,,
Mooseowon Iyagi 3: Hwasungeseo on Sonyeo,(2016),"
Horror, Sci-Fi            ",94 min,5.3,,90,
Raftan,(2016),"
Drama, Romance            ",74 min,6.4,,212,
Daav Thai Gayo Yaar,(2016),"
Comedy            ",128 min,7.6,,23,
Jing xin po,(2016),"
Action, Crime, Drama            ",106 min,4.5,,218,
Die Habenichtse,(2016),"
Drama            ",100 min,6.3,,60,
Withered Leaf,(2016),"
Drama            ",90 min,8.2,,11,
La caja vacía,(2016),"
Drama            ",101 min,7.0,,49,
Where Hearts Lie,(2016),"
Drama, Thriller            ",116 min,7.1,,28,
8989 Redstone,(2016),"
Horror            ",80 min,4.9,,89,
Kyonyû-darake: Nagisa no chichi kenka,(2016),,,,,,
Venise sous la neige,(2016),"
Comedy, Drama            ",80 min,5.5,,47,
Aach... Aku Jatuh Cinta,(2016),"
Drama            ",85 min,6.4,,40,
Cash,(2016),"
Thriller            ",80 min,,,,
The System,(III) (2016),"
Drama            ",108 min,7.9,,27,
Set Me Free: Vol. I,(2016),"
Crime, Drama, Mystery            ",101 min,8.2,,736,
Attack,(I) (2016),"
Action, Crime, Thriller            ",158 min,6.3,,631,
Murder for Pleasure,(2016),"
Horror, Thriller            ",90 min,4.6,,32,
Asomapto,(2016),"
Drama            ",,5.4,,64,
Fuck Them All,(2016),"
Fantasy            ",75 min,,,,
Hav Faith,(2016),"
Drama, Family            ",125 min,6.0,,13,
Faramoshnameh,(2016),"
Comedy            ",90 min,9.5,,21,
Vida Noturna,(2016),"
Crime, Drama, Mystery            ",85 min,5.8,,136,
Monchora,(2016),"
Drama, Romance            ",135 min,6.8,,263,
La muerte juega a los dados,(2016),"
Thriller            ",91 min,,,,
Diário de um Exorcista - Zero,(2016),"
Horror, Thriller            ",98 min,3.7,,582,
Eradatmand Nazanin Bahareh Tina,(2016),"
Drama            ",80 min,7.7,,21,
Ang babae sa septic tank 2: #ForeverIsNotEnough,(2016),"
Comedy            ",90 min,5.3,$0.03M,98,
The Arc,(2016),"
Action, Crime, Drama            ",,7.7,,10,
Op-pa saeng-gak,(2016),"
Action, Drama, War            ",124 min,6.9,$0.04M,106,
Forced Move,(2016),"
Drama, Thriller            ",79 min,6.2,,360,
The Shickles,(2016),"
Comedy, Drama, Family            ",98 min,4.2,,11,
Ani ve snu!,(2016),"
Family, Romance            ",79 min,5.1,,46,
Ninkô no junan,(2016),"
Drama            ",70 min,5.8,,180,
O Último Virgem,(2016),"
Comedy, Romance            ",82 min,5.2,,73,
Crazy Boy,(2016),"
Action, Comedy, Romance            ",136 min,5.1,,11,
The Plague,(III) (2016),"
Action, Horror            ",74 min,6.0,,50,
Marshrut postroen,(2016),"
Horror, Thriller            ",85 min,3.8,,443,
Não se Esqueça de mim,(2016),"
Drama            ",88 min,6.6,,39,
Discordia,(2016),"
Drama, Mystery            ",71 min,4.9,,45,
Un homme à la mer,(2016),"
Drama            ",92 min,5.9,,15,
To agóri sti géfyra,(2016),"
Drama            ",85 min,7.1,,122,
50 Kilo Albaloo,(2016),"
Comedy, Romance            ",97 min,3.9,,744,
Killing Lazarus,(2016),"
Crime, Drama, Thriller            ",117 min,6.6,,30,
Gautas iskvietimas 3,(2016),"
Comedy            ",89 min,5.2,,636,
Chaurya,(2016),"
Drama            ",102 min,6.3,,6,
¿Pa' Qué me Casé?,(2016),"
Comedy            ",,5.7,,17,
Selfie Raja,(2016),"
Comedy            ",128 min,5.5,,63,
Drugs & Other Love,(2016),"
Comedy, Drama            ",100 min,6.9,,31,
The Stop Hit,(2016),"
Action            ",,6.2,,5,
Ustica: The Missing Paper,(2016),"
Drama            ",111 min,5.4,,174,
The Return,(XI) (2016),"
Action, Crime, Drama            ",105 min,5.4,,10,
From Bangkok to Mandalay,(I) (2016),"
Drama            ",120 min,6.5,,156,
Schrotten!,(2016),"
Comedy, Crime            ",95 min,6.1,,478,
Confidence Game,(2016),"
Crime, Drama, Mystery            ",110 min,5.4,,12,
Kholodnyy front,(2016),"
Crime, Drama, Mystery            ",91 min,5.5,,331,
The Cliff,(2016),"
Action, Crime, Drama            ",87 min,4.7,,28,
Mahrumlar,(2016),"
Comedy, Drama            ",121 min,5.2,,13,
Foreign Land,(2016),"
Drama, Family            ",95 min,4.7,,145,
Zuzula,(2016),"
Horror, Thriller            ",90 min,3.8,,12,
Upp i det blå,(2016),"
Comedy, Family, Sci-Fi            ",82 min,6.3,,128,
Highway 5,(2016),"
Comedy, Drama            ",116 min,8.0,,145,
Made in Italy: Ciao Brother,(2016),"
Comedy            ",90 min,5.6,,43,
O Futuro Perfeito,(2016),"
Drama            ",65 min,6.7,,297,83        
Proximity,(II) (2016),"
Adventure, Sport            ",50 min,7.0,,30,
If There's a Hell Below,(2016),"
Drama, Mystery, Thriller            ",94 min,4.1,,307,
Vejen til Sibirien,(2016),"
Drama, Mystery            ",64 min,,,,
Chuttalabbayi,(2016),"
Action            ",135 min,6.1,,75,
Across the River,(II) (2016),"
Comedy, Drama, Romance            ",75 min,6.7,,42,
The Museum Project,(2016),"
Horror, Mystery            ",45 min,5.3,,195,
Halfway to Zen,(2016),"
Drama            ",96 min,6.2,,25,
Haunting in Japan,(2016),"
Comedy, Horror            ",95 min,5.0,,63,
MeesterSpion,(2016),"
Adventure, Comedy, Family            ",74 min,6.1,,108,
Por Sofia,(2016),"
Drama            ",89 min,8.9,,23,
Mahalai Tiang Kuen,(2016),"
Comedy, Horror            ",,5.5,,61,
Hihat,(2016),"
Drama, War            ",106 min,4.8,,54,
Dum,(2016),"
Action            ",132 min,4.1,,15,
Antlers,(2016),"
Comedy            ",,,,,
Noghteh kor,(2016),"
Drama            ",76 min,5.3,,130,
The Tayo Movie: Mission Ace,(2016),"
Animation            ",47 min,4.7,,20,
Kamikaze,(2016),"
Action, Thriller            ",91 min,4.0,,64,
Wir sind die Flut,(2016),"
Mystery, Sci-Fi            ",84 min,5.9,,341,
Paid in Full,(I) (2016),"
Action, Crime, Drama            ",90 min,4.4,,7,
Snare,(II) (2016),"
Action, Thriller            ",,4.5,,80,
School Bus,(2016),"
Drama, Family            ",118 min,5.7,,202,
Planting Seeds of Mindfulness Animated Movie,(2016),"
Animation, Family            ",56 min,,,,
Ghost Goggles,(2016),"
Adventure, Family, Horror            ",95 min,5.5,,32,
Rokuyon: Kôhen,(2016),"
Mystery            ",119 min,6.4,,223,
Moy ubiytsa,(2016),"
Crime, Mystery            ",105 min,6.6,,97,
Love Ke Funday,(2016),"
Comedy            ",132 min,7.5,,11,
House Arrest,(2016),"
Comedy, Drama            ",63 min,6.2,,12,
Beduino,(2016),"
Drama            ",75 min,6.1,,92,
RiffTrax Live: Time Chasers,(2016),"
Sci-Fi            ",106 min,6.6,,117,
Teen Star Academy,(2016),"
Comedy, Family            ",90 min,4.6,,192,
Required Field,(2016),"
Drama            ",71 min,4.2,,17,
Rockabilly Requiem,(2016),"
Drama            ",90 min,6.2,,40,
Polam Pol,(2016),"
Comedy            ",145 min,6.5,,82,
The Imprisoned Love,(2016),"
Romance            ",77 min,,,,
7 Semanas,(2016),"
Drama            ",67 min,6.1,,17,
Crave: The Fast Life,(2016),"
Drama, Family, Thriller            ",105 min,6.2,,13,
Parfum de Printemps,(2016),"
Comedy            ",90 min,7.2,,70,
Retreat!,(2016),"
Comedy, Drama, War            ",,7.7,,14,
Chasing the Light,(2016),"
Comedy, Drama            ",80 min,5.7,,26,
The Return of Alan Strange,(2016),"
Mystery            ",81 min,,,,
My Love Sinema,(2016),"
Drama, Romance            ",90 min,6.7,,26,
O Ateliê da Rua do Brum,(2016),"
Drama            ",,,,,
Santa Banta Pvt Ltd,(2016),"
Comedy, Crime, Drama            ",112 min,2.9,,195,
Garantía personal,(2016),"
Thriller            ",105 min,6.8,,23,
Dinner with the Alchemist,(2016),"
Crime, Drama, Fantasy            ",99 min,6.2,,67,
O Saco de Dinheiro,(2016),"
Comedy            ",,4.1,,105,
En amont du fleuve,(2016),"
Adventure, Drama            ",90 min,5.8,,93,
Ar Ma,(2016),"
Comedy, Horror            ",,4.5,,24,
Killer Punjabi,(2016),"
Action            ",119 min,3.2,,6,
Yatim khaneye Iran,(2016),"
Action, Biography, Drama            ",114 min,6.1,,234,
Oscuro animal,(2016),"
Drama            ",107 min,6.4,,200,
Saturn's Rings,(2016),"
Drama, Mystery, Romance            ",78 min,7.9,,16,
The Reins Maker,(2016),"
Drama, Family            ",,,,,
Wig'd Out,(2016),"
Comedy, Drama, Family            ",85 min,7.4,,14,
Auf Augenhöhe,(2016),"
Comedy, Drama, Family            ",98 min,6.8,,136,
Catatan Dodol Calon Dokter,(2016),"
Comedy, Drama, Romance            ",103 min,6.5,,48,
Paranormal Shades,(2016),"
Comedy, Horror, Mystery            ",75 min,6.2,,15,
The Wall,(IV) (2016),"
Drama            ",73 min,6.1,,16,
Servants' Quarters,(2016),"
Drama, Fantasy, Horror            ",84 min,7.0,,12,
Paranormal Activity Security Squad,(2016),"
Comedy, Horror            ",,5.4,,13,
Providence,(I) (2016),"
Drama, Romance            ",79 min,7.3,$0.01M,54,
Deti protiv volshebnikov,(2016),"
Animation, Adventure, Drama            ",88 min,1.5,,244,
Star Paws,(2016),"
Adventure, Comedy, Family            ",77 min,6.1,,45,
Girls Love,(2016),"
Romance            ",61 min,5.8,,8,
Rater Rajanigandha,(2016),"
Drama            ",125 min,5.9,,36,
Svi severni gradovi,(2016),"
Drama            ",97 min,5.8,,146,
Hel,(I) (2016),"
Mystery, Thriller            ",93 min,4.7,,73,
Seekers,(I) (2016),"
Horror            ",90 min,3.2,,92,
Himeanôru,(2016),"
Crime, Thriller            ",99 min,6.9,,479,
Hey Bunny,(2016),"
Comedy, Drama, Family            ",90 min,5.3,,14,
Terror 5,(2016),"
Horror            ",78 min,3.8,,132,
The Red Man,(2016),"
Horror, Mystery            ",98 min,4.0,,104,
Yom lel-Sittat,(2016),"
Drama            ",123 min,6.1,,191,
Happy Yummy Chicken,(2016),"
Comedy, Musical            ",83 min,6.6,,13,
Neon Angel,(2016),"
Drama            ",100 min,,,,
Indera ke Enam,(2016),"
Thriller            ",77 min,6.4,,14,
Comboio de Sal e Açucar,(2016),"
Adventure            ",93 min,6.9,,86,
Luk Thung Signature,(2016),"
Music            ",,5.5,,35,
The Hollywouldn'ts,(2016),"
Comedy, Drama            ",112 min,6.5,,145,
Hang wan si ngo,(2016),"
Drama            ",111 min,7.2,,215,
Posle tebya,(2016),"
Drama            ",119 min,5.9,,179,
The very last morning,(2016),"
Drama            ",95 min,7.7,,80,
For Love Let Go,(2016),"
Drama            ",87 min,,,,
Rise of the Empire,(2016),"
Action, Adventure, Sci-Fi            ",,5.4,,7,
Broken Mile,(2016),"
Crime, Drama, Thriller            ",82 min,4.2,,83,
Social Norm,(2016),"
Comedy, Drama, Family            ",99 min,6.8,,5,
Like Lambs,(2016),"
Action, Horror, Thriller            ",85 min,7.7,,23,
La mano invisible,(I) (2016),"
Drama            ",83 min,6.3,,112,
Love at First Sight,(II) (2016),"
Romance            ",87 min,5.0,,5,
Asebamu binyû tsuma otto ni somuita hirusagari,(2016),,,,,,
The Amazing Tour Is Not On Fire,(2016),"
Adventure, Comedy, Musical            ",,8.8,,45,
Jacqueline Argentine,(2016),"
Comedy, Drama, Thriller            ",87 min,6.3,,94,
"Mama, gohan mada?",(2016),"
Drama, Family            ",117 min,6.4,,137,
Cosmética Terror,(2016),"
Comedy, Fantasy, Horror            ",109 min,4.7,,21,
Poveda,(2016),"
Biography, Drama, History            ",116 min,6.1,,76,
1st Sem,(2016),"
Comedy, Drama            ",90 min,8.4,,29,
Molly Monster the Movie,(2016),"
Animation, Adventure, Fantasy            ",72 min,6.4,,70,
Cash Flow 2,(2016),"
Comedy            ",100 min,7.1,,14,
Available,(2016),"
Drama, Thriller            ",73 min,6.8,,442,
Huan. Ai.,(2016),"
Drama            ",,6.2,,10,
Tudo,(2016),"
Thriller            ",93 min,6.1,,13,
My Master Satan: 3 Tales of Drug Fueled Violence,(2016),"
Horror            ",70 min,7.8,,48,
Corniche Kennedy,(2016),"
Drama            ",94 min,5.4,,159,
Out of the Darkness,(I) (2016),"
Drama            ",88 min,4.5,,22,
Eyo zvali Mumu,(2016),"
Drama            ",96 min,5.0,,34,
Tête de chien,(2016),,65 min,9.7,,22,
Les enfants de la chance,(2016),"
Comedy, Drama            ",95 min,6.3,,109,
Songs,(2016),"
Drama, Family, Romance            ",78 min,,,,
Granada y al Paraíso,(2016),"
Comedy, Drama            ",102 min,8.2,,6,
Dhilluku Dhuddu,(2016),"
Comedy, Horror            ",160 min,5.1,,358,
Siv sover vilse,(2016),"
Family, Fantasy, Mystery            ",79 min,5.2,,63,
Wish to Wash with Rain,(2016),"
Drama            ",89 min,5.0,,82,
Haus Ohne Dach,(2016),"
Drama            ",117 min,7.1,,104,
Raakavedos,(2016),"
Horror, Mystery, Thriller            ",51 min,5.3,,24,
Migas de pan,(2016),"
Drama            ",109 min,7.3,,50,
8969,(2016),"
Crime, Mystery, Thriller            ",147 min,7.0,,43,
Salvation,(I) (2016),"
Crime, Drama            ",96 min,6.0,,30,
Serial,(II) (2016),"
Thriller            ",,8.0,,6,
Cannibal Claus,(2016),"
Horror            ",,4.0,,29,
Kabr-i Cin Mühür,(2016),"
Horror            ",,2.6,,78,
Maverick: Manhunt Brazil,(2016),"
Action, Crime, Romance            ",114 min,4.9,,80,
Saadey CM Saab,(2016),"
Comedy, Family            ",143 min,5.7,,74,
Overwatch,(2016),"
Horror            ",,6.6,,9,
Krapiva,(2016),"
Action, Comedy, Drama            ",63 min,8.1,,156,
Happiness,(2016),"
Drama            ",90 min,6.3,,59,
Orecchie,(2016),"
Comedy            ",90 min,7.2,,282,
Ooty,(2016),"
Drama, Romance            ",134 min,,,,
Männertag,(2016),"
Comedy            ",91 min,5.2,,274,
Empire State of the Dead,(2016),"
Horror            ",111 min,4.5,,57,
Dreamland,(V) (2016),"
Drama            ",83 min,,,,
2 Penkuttikal,(2016),"
Drama            ",73 min,6.7,,69,
Barrio Tales 2,(2016),"
Comedy, Horror            ",80 min,5.8,,12,
Altered Spirits,(2016),"
Action, Sci-Fi            ",90 min,4.7,,57,
Donne di marmo per uomini di latta,(2016),"
Drama            ",89 min,,,,
Tales of Albion,(2016),"
Action, Drama, Fantasy            ",132 min,7.2,,10,
Gondolj rám,(I) (2016),"
Comedy, Drama            ",103 min,5.2,,263,
Loons,(2016),"
Horror            ",121 min,5.6,,13,
Fräulein: una fiaba d'inverno,(2016),"
Comedy, Fantasy, Sci-Fi            ",93 min,5.6,,118,
Love is,(2016),"
Drama            ",110 min,4.0,,8,
Redistributors,(2016),"
Thriller            ",82 min,4.0,,268,
Restoration,(II) (2016),"
Drama            ",93 min,8.3,,20,
Mou sha si shui nian hua,(2016),"
Drama            ",128 min,4.7,,59,
Mohey,(2016),"
Drama, Mystery, Thriller            ",93 min,6.2,,62,
Trial,(III) (2016),"
Action            ",,5.5,,6,
The Last Alleycat,(2016),"
Drama            ",72 min,7.8,,20,
Shajahanum Pareekuttiyum,(2016),"
Comedy            ",142 min,3.8,,211,
Obscurity,(2016),"
Drama, Thriller            ",47 min,6.6,,9,
The Bouncer,(2016),"
Drama            ",107 min,7.1,,186,
Kampout: Director's Cut,(2016),"
Horror            ",,4.8,,16,
Kalebegiak,(2016),"
Comedy, Drama            ",116 min,6.9,,22,
Generation Y,(2016),"
Comedy, Drama            ",90 min,,$0.00M,,
Renaissance,(2016),"
Drama, Romance, Sci-Fi            ",,,,,
Therapie,(2016),"
Drama, Mystery, Thriller            ",117 min,6.7,,42,
9,(I) (2016),"
Comedy            ",98 min,6.6,,93,
History's Future,(2016),"
Drama            ",95 min,5.6,,88,
Tobu Aporichito,(2016),"
Drama            ",140 min,,,,
Chô kôsoku! Sankin kôtai ritânzu,(2016),"
Action, Comedy            ",119 min,5.4,,72,
Girlfriend for Hire,(2016),"
Comedy, Romance            ",104 min,4.5,,71,
Pup 2 No Good,(2016),"
Animation            ",86 min,3.2,,23,
The Lonely Italian,(2016),"
Comedy            ",83 min,7.1,,33,
Sacred Journeys,(2016),,48 min,7.5,,6,
El-Haram el-Rabe,(2016),"
Comedy, Drama, Thriller            ",92 min,5.6,,511,
Nunca Jures Por La Luna,(2016),"
Drama, Romance            ",,7.5,,28,
Natale a Londra - Dio salvi la Regina,(2016),"
Comedy            ",90 min,3.9,,215,
Icheri Sheher,(2016),"
Drama            ",,6.4,,35,
Chaos A.D.,(2016),"
Horror            ",100 min,6.1,,34,
The Demon,(2016),"
Horror            ",72 min,3.9,,13,
Darra,(2016),"
Drama            ",122 min,5.1,,26,
Argentino QL,(2016),"
Comedy            ",91 min,3.0,,194,
Enter the Cage,(2016),"
Action            ",,7.8,,24,
Ayiti mon amour,(2016),"
Drama            ",88 min,6.4,,18,
"Mars: Tada, Kimi wo Aishiteru",(2016),"
Romance            ",98 min,7.2,,36,
Happy Log,(2016),"
Action, Adventure, Drama            ",98 min,4.6,,39,
Transmania,(2016),"
Mystery            ",93 min,6.5,,67,
Arddhanaari,(2016),"
Thriller            ",,7.7,,28,
Elder Island,(2016),"
Horror, Thriller            ",81 min,3.2,,87,
Uma Noite de Amor,(2016),"
Comedy, Romance            ",90 min,5.9,,412,
Future Stakes,(2016),"
Action            ",120 min,,,,
3 Weeks in Yerevan,(2016),"
Comedy            ",,7.2,$0.05M,184,
Hearts at War,(2016),"
Drama            ",,7.8,,6,
Saturday in the Park,(2016),"
Drama            ",,,,,
Bravo 1,(2016),"
Action, Sci-Fi, Thriller            ",,,,,
The Demo,(2016),"
Comedy            ",,,,,
Andy's Rainbow,(2016),"
Drama, Romance            ",115 min,6.0,,179,
Demented Love,(2016),"
Drama            ",,,,,
Chelovek iz budushchego,(2016),"
Comedy            ",75 min,5.4,,16,
Durak,(2016),"
Thriller            ",93 min,5.3,,63,
Deseo Deseo,(2016),"
Horror            ",82 min,6.7,,57,
Filha Única,(2016),"
Drama            ",112 min,5.7,,63,
El futuro ya no es lo que era,(2016),"
Comedy, Drama            ",106 min,5.3,,61,
Vrundavan,(2016),"
Romance            ",,6.5,,12,
Da Trap,(2016),"
Action            ",,,,,
O Ninho,(2016),"
Drama            ",80 min,5.8,,32,
O Filho Eterno,(2016),"
Drama, Family            ",82 min,6.8,,114,
Go Fish,(I) (2016),"
Comedy, Drama, Family            ",74 min,6.8,,53,
Wanon Koo Fud,(2016),"
Action            ",,6.8,,25,
Prigioniero della mia libertà,(2016),"
Crime            ",83 min,,,,
