Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore
"Vampiro, guerrero de la noche",(1993),"
Action, Horror, Sci-Fi            ",90 min,3.5,,11,
Stella polaris,(1993),"
Drama, History            ",89 min,6.2,,102,
Shao nian Wei Si Li zhi tian mo zhi zi,(1993),"
Action, Fantasy            ",68 min,,,,
Ni un pam de net,(1993),"
Comedy            ",,,,,
Mumpung ada kesempatan,(1993),,85 min,5.0,,5,
Ekalavyan,(1993),"
Action, Crime, Thriller            ",,6.9,,181,
Uvidet Parizh i umeret,(1993),"
Drama, Romance            ",120 min,6.4,,48,
Condannato a nozze,(1993),"
Comedy, Drama, Fantasy            ",,5.4,,53,
Xiang xi shi wang,(1993),"
Action, Adventure, Horror            ",92 min,4.9,,18,
Varasudu,(1993),"
Action, Drama            ",158 min,7.0,,76,
Prinzenbad,(1993),"
Drama            ",83 min,6.7,,26,
Tallinn pimeduses,(1993),"
Comedy, Crime, Thriller            ",99 min,6.8,,387,
Havanera 1820,(1993),,,6.3,,15,
Ulong pugot: Naglalagot,(1993),"
Comedy            ",,,,,
Chat yuet sap sei,(1993),"
Horror            ",91 min,6.5,,46,
Pajeczarki,(1993),"
Action, Comedy            ",105 min,5.0,,82,
Punch,(1993),,100 min,4.1,,11,
Jackpot,(1993),"
Drama            ",,6.8,,66,
Zhizn s idiotom,(1993),"
Comedy            ",65 min,7.0,,63,
Misa de cuerpo presente,(1993),"
Drama            ",90 min,8.5,,6,
La donna è mobile,(1993),"
Drama            ",95 min,6.2,,32,
Sthalathe Pradhana Payyans,(1993),"
Action, Crime, Thriller            ",148 min,6.0,,69,
Saraneun yujoi,(1993),"
Drama, Romance, Thriller            ",100 min,5.6,,9,
Tong ju guan xi,(1993),,,,,,
Navigatori dello spazio,(1993),"
Adventure, Sci-Fi            ",102 min,2.7,,36,
Al-kompars,(1993),"
Comedy, Drama, Romance            ",100 min,7.0,,88,
Esli by znat...,(1993),"
Drama            ",87 min,3.2,,8,
Monstry,(1993),"
Sci-Fi, Thriller            ",89 min,2.6,,123,
Zero Cool,(1993),"
Comedy, Drama, Romance            ",96 min,6.4,,7,
The Frontline,(1993),"
Crime, Drama            ",70 min,6.2,,24,
Kärlekens himmelska helvete,(1993),,110 min,5.1,,21,
Merchant of Evil,(1993),"
Action, Thriller            ",90 min,4.9,,15,
Kölcsönkapott idö,(1993),"
Crime, Drama            ",105 min,6.9,,18,
Miao jie shi san mei,(1993),"
Action, Thriller            ",84 min,4.2,,49,
Vaddu Bava Tappu,(1993),"
Comedy            ",134 min,6.4,,16,
80 mq - Ottantametriquadri,(1993),"
Romance            ",,6.3,,18,
Bulldog,(1993),"
Action, Crime, Thriller            ",90 min,,,,
Krücke,(1993),"
Drama            ",98 min,7.3,,28,
Mi tao lai tou huan,(1993),"
Romance            ",96 min,,,,
Movies Money Murder,(1993),"
Comedy            ",,5.9,,16,
Engel ohne Flügel,(1993),"
Comedy            ",80 min,5.8,,17,
Because Why,(1993),"
Comedy, Romance            ",104 min,5.6,,124,
Armas do Dragão,(1993),"
Action            ",88 min,5.6,,47,
Enteng manok: Tari ng Quiapo,(1993),"
Action            ",,,,,
La nage indienne,(1993),"
Comedy, Drama            ",92 min,6.3,,39,
Naan Pesa Ninaipathellam,(1993),"
Drama            ",140 min,,,,
Lo sconosciuto,(1993),,,,,,
"Two Brothers, a Girl and a Gun",(1993),"
Comedy, Western            ",93 min,6.1,,37,
Feng chen san xia,(1993),"
Comedy            ",99 min,6.8,,214,
Coup de jeune,(1993),"
Comedy            ",88 min,4.2,,64,
Mahendra Varma,(1993),"
Thriller            ",133 min,,,,
Färyäd,(1993),"
Drama, War            ",78 min,8.4,,272,
Chinatown 2,(1993),"
Action            ",,,,,
Senkiföldje,(1993),"
Drama            ",105 min,7.5,,22,
Trip nach Tunis,(1993),"
Crime            ",98 min,7.2,,14,
Lua-de-Sangue - Pesadelo Mortal na Primeira Noite,(1993),"
Drama, Horror, Thriller            ",92 min,3.7,,24,
Dollar Mambo,(1993),,,6.9,,31,
Coo: Tooi Umi Kara Kita Coo,(1993),"
Animation, Action, Family            ",,6.8,,70,
Band Master,(1993),"
Drama            ",141 min,,,,
Huang Fei Hong dui Huang Fei Hong,(1993),"
Action, Comedy            ",88 min,5.8,,117,
Shi wai qing yuan,(1993),"
Drama            ",92 min,,,,
Saat Samundar Paar,(1993),"
Drama            ",,,,,
Apaatkaal,(1993),"
Action            ",137 min,,,,
Hindi kita malilimutan,(1993),"
Drama, Romance            ",,,,,
Kyokutô kuroshakai,(1993),"
Crime, Drama            ",110 min,7.2,,16,
Rakshana,(1993),"
Drama            ",,7.2,,61,
The Perfect Man,(1993),,,5.5,,20,
Cheot sarang,(1993),"
Romance            ",110 min,7.4,,45,
Venkalam,(1993),"
Drama            ",,7.3,,61,
Sabine,(1993),"
Drama            ",90 min,6.9,,54,
Ko zaprem oci,(1993),"
Crime, Romance, Thriller            ",99 min,6.4,,76,
Painted Desert,(1993),"
Drama            ",106 min,8.4,,18,
Coma,(1993),"
Drama, Thriller            ",85 min,5.2,,19,
Ekattorer Jishu,(1993),"
Drama            ",100 min,7.7,,118,
Un vampiro a Miami,(1993),"
Horror            ",81 min,2.6,,14,
"Tragedia en Waco, Texas",(1993),"
Crime, Drama, Thriller            ",90 min,7.0,,7,
Inspector Jhansi,(1993),"
Crime            ",,,,,
Tres palabras,(1993),"
Drama, Romance            ",91 min,5.0,,54,
El caso María Soledad,(1993),"
Drama            ",125 min,5.7,,69,
Mustard Bath,(1993),,110 min,6.2,,62,
Danimarkali gelin,(1993),"
Drama            ",100 min,5.9,,32,
O Sopro do Diabo,(1993),"
Adventure, Drama            ",90 min,6.7,,32,
Xie zi: Mie sha xing dong,(1993),"
Action, Crime            ",75 min,2.8,,5,
Mama's Boys,(1993),"
Comedy            ",,8.3,,7,
Ángeles de la muerte,(1993),"
Horror, Thriller            ",90 min,7.2,,6,
Da lu,(1993),"
Action, Comedy, Drama            ",95 min,5.4,,10,
Akt,(1993),"
Crime, Drama            ",86 min,4.9,,8,
Jung gong lai yan,(1993),,93 min,5.2,,6,
Un año perdido,(1993),"
Drama            ",100 min,5.9,,32,
Kakambal ko sa tapang,(1993),"
Action            ",,,,,
Matar al abuelito,(1993),"
Comedy, Drama            ",115 min,6.2,,93,
Money,(1993),"
Action, Comedy, Drama            ",131 min,7.1,,144,
Blue Box,(1993),"
Crime, Drama            ",87 min,,,,
Roulez jeunesse!,(1993),"
Comedy            ",116 min,6.9,,21,
The Garden,(1993),,,,,,
High Desert,(1993),"
Horror            ",85 min,3.5,,28,
Il tuffo,(1993),"
Drama            ",90 min,7.4,,42,
El triste juego del amor,(1993),"
Drama            ",85 min,,,,
Allari Alludu,(1993),"
Drama            ",,7.5,,82,
Ishq Aur Inteqaam,(1993),"
Thriller            ",,,,,
Sawwaq el hanem,(1993),"
Musical, Comedy, Romance            ",,5.5,,234,
"Golem, le jardin pétrifié",(1993),"
Drama            ",87 min,6.0,,24,
Gadael Lenin,(1993),"
Comedy            ",90 min,7.5,,51,
Ein Mann für jede Tonart,(1993),"
Comedy, Romance            ",92 min,5.3,,157,
Mauvais garçon,(1993),"
Drama            ",90 min,5.1,,19,
Sabash Babu,(1993),,147 min,,,,
So schnell,(1993),"
Musical            ",54 min,,,,
Zoando no Campus,(1993),,,1.8,,31,
Ladies Special,(1993),"
Comedy, Drama            ",136 min,6.2,,11,
Cuatro a la fuga,(1993),"
Action, Crime, Thriller            ",80 min,,,,
Ren sheng de yi shuai jin huan,(1993),,95 min,5.2,,25,
Sholay Aur Toofan,(1993),"
Action, Crime, Drama            ",128 min,,,,
Ayyub e Payambar,(1993),"
Drama            ",,6.5,,26,
Bir kadin yüzü,(1993),"
Crime, Drama            ",,4.2,,5,
Al-Shatar,(1993),,125 min,,,,
Li Luo Fu qi an,(1993),"
Action            ",81 min,6.0,,24,
Don't Call Me Frankie,(1993),,70 min,8.0,,16,
Veleno,(1993),"
Drama            ",90 min,,,,
He's So Fine,(1993),,,7.2,,8,
Jannat,(1993),,,,,,
Top of the World,(1993),"
Drama, Romance            ",109 min,4.5,,20,
Probefahrt ins Paradies,(1993),"
Comedy            ",86 min,5.4,,27,
Angie,(1993),"
Crime, Thriller            ",93 min,5.5,,89,
"Es lebe die Liebe, der Papst und das Puff",(1993),,,,,,
Mensonge,(1993),"
Drama            ",89 min,5.6,,54,
Vspominaya Chekhova,(1993),"
Biography            ",,3.2,,32,
The Misfits - 30 Years of Fluxus,(1993),,80 min,7.0,,10,
Jin chun,(1993),"
Drama            ",92 min,5.8,,12,
Airport,(1993),"
Drama            ",147 min,,,,
Isa lang ang buhay mo! Sgt. Bobby Aguilar,(1993),"
Action            ",,,,,
Thanga Pappa,(1993),"
Horror            ",,,,,
El camino de los sueños,(1993),"
Drama            ",90 min,5.7,,15,
Baaghi Sultana,(1993),"
Action, Thriller            ",,3.7,,6,
Ristilukki,(1993),"
Drama            ",73 min,,,,
Steel Heel,(1993),,,,,,
Double Standards,(1993),,,,,,
Bhagya Hate Doro,(1993),"
Drama            ",154 min,5.7,,6,
Dime una mentira,(1993),"
Comedy            ",95 min,6.4,,10,
Saptha Kanya,(1993),,,7.8,,21,
Kanarska spojka,(1993),"
Comedy, Crime            ",,3.6,,42,
Chakmeh,(1993),"
Drama, Family            ",60 min,7.1,,92,
Fontána pre Zuzanu 2,(1993),"
Comedy, Musical            ",112 min,3.9,,123,
Madame Bäurin,(1993),"
Romance            ",100 min,6.8,,22,
Beloy Montemayor Jr.: Tirador Ng Cebu,(1993),"
Action            ",,,,,
Zhu gu wu nan,(1993),,82 min,5.4,,5,
Ai zai hei she hui de ri zi,(1993),"
Crime            ",93 min,7.0,,20,
Domenica,(1993),"
Biography            ",92 min,5.8,,18,
Rajar Meye Parul,(1993),"
Drama, Romance            ",135 min,,,,
Prithibir Shesh Station,(1993),"
Drama            ",124 min,,,,
Sana'y ikaw na nga,(1993),"
Action, Drama, Romance            ",,8.2,,37,
Inay,(1993),"
Drama            ",,6.0,,6,
Mutzmag,(1993),,53 min,6.6,,22,
Guang Dong wu hu: Tie quan wu di Sun Zhong Shan,(1993),"
Comedy            ",89 min,5.8,,45,
Padre Amante Guerrero,(1993),"
Action            ",,,,,
Kalyi - Zeit der Finsternis,(1993),"
Drama            ",75 min,7.8,,11,
Andel milosrdenství,(1993),"
Romance, War, Drama            ",95 min,7.0,,43,
Sha da jie fan zhuan feng ren yuan,(1993),"
Comedy            ",84 min,5.9,,7,
Carjack,(1993),"
Crime, Drama            ",90 min,4.4,,8,
Shackles,(1993),"
Drama            ",69 min,,,,
Mei gui mei gui wo ai ni,(1993),"
Action, Comedy, Musical            ",94 min,6.7,,88,
I Love India,(1993),,,4.1,,26,
Misteri di Malam Pengantin,(1993),"
Horror            ",81 min,,,,
Russkiy biznes,(1993),"
Comedy            ",78 min,4.2,,119,
Durst,(1993),"
Drama            ",90 min,7.5,,46,
Hanggang saan hanggang kailan,(1993),"
Drama            ",,9.1,,41,
Shen si guan fan an,(1993),"
Comedy            ",,,,,
Oru Kadankatha Pole,(1993),"
Drama, Romance            ",110 min,6.3,,7,
Marraskuun harmaa valo,(1993),,78 min,5.6,,65,
Prostitución y sida - Mujeres de la calle,(1993),"
Drama            ",,,,,
Wer zweimal lügt,(1993),"
Comedy            ",81 min,,,,
Paranaque Bank Robbery: The Joselito Joseco Story,(1993),"
Action, Drama            ",,,,,
Kilipetchu Ketkava,(1993),,,6.4,,27,
Hong fen sha shou,(1993),,84 min,5.4,,14,
Abhayam,(1993),,,7.0,,8,
Young Offenders,(1993),,,,,,
Pretty Boy,(1993),"
Comedy            ",,,,,
Serye volki,(1993),"
Action, Biography, History            ",115 min,6.9,,158,
Dónde quedó la bolita,(1993),"
Comedy, Music, Musical            ",101 min,4.1,,34,
Rajendrudru Gajendrudru,(1993),"
Comedy, Drama            ",152 min,7.2,,147,
Luce Turnier,(1993),,,,,,
Möbius,(1993),"
Sci-Fi            ",90 min,6.0,,35,
Grindcore: 85 Minutes of Brutal Heavy Metal,(1993),"
Music            ",,7.0,,21,
Pantudi,(1993),"
Comedy            ",,7.9,,15,
Wu zhuang yuan Tie Qiao San,(1993),,90 min,6.5,,18,
Ghar Sansar,(II) (1993),"
Drama            ",153 min,,,,
¡Aquí espaantan!,(1993),"
Horror, Comedy, Fantasy            ",90 min,4.8,,29,
Stone Soup,(1993),,,,,,
Police Lockup,(1993),"
Drama            ",142 min,,,,
Lieah ya banafsieg,(1993),"
Drama            ",120 min,6.9,,47,
Qing bu zi jin zhi xiang ru fei fei,(1993),"
Action            ",85 min,5.9,,21,
Pathara Khasuchi Bada Deulu,(1993),"
Action            ",,4.1,,11,
Rendilla poojari,(1993),"
Drama            ",128 min,,,,
L'honneur de la tribu,(1993),"
Comedy, Drama, War            ",90 min,5.5,,21,
Bira Bego Aaije Re,(1993),"
Comedy            ",,,,,
Manikantana Mahime,(1993),,145 min,6.5,,8,
Chopin - Bilder einer Trennung,(1993),"
Biography, Drama, Music            ",114 min,6.5,,6,
Iswar Parameswar,(1993),"
Drama            ",127 min,,,,
Aguinaldo,(1993),"
Action            ",,,,,
Khoon Ka Sindoor,(1993),"
Action, Drama            ",,,,,
Zi hap chong see: Gung sam,(1993),"
Crime, Mystery            ",93 min,7.1,,47,
"Haruka, nosutarujii",(1993),,165 min,5.3,,23,
Roser og persille,(1993),"
Comedy, Drama, Romance            ",105 min,5.6,,39,
Anna Chellelu,(1993),"
Drama            ",,,,,
Yu ye tian mo,(1993),"
Crime            ",82 min,5.0,,8,
Harjunpää ja kiusantekijät,(1993),"
Crime, Drama, Thriller            ",102 min,5.8,,121,
Le Nombril du Monde,(1993),"
Drama, History            ",145 min,6.3,,86,
Die Wildnis,(1993),"
Crime            ",98 min,7.8,,13,
Dikaya lyubov,(1993),"
Drama            ",122 min,7.0,,64,
Nemuranai machi - Shinjuku same,(1993),"
Action, Crime, Drama            ",117 min,6.3,,30,
Madam,(1993),"
Comedy, Drama            ",,7.0,,76,
Saint Crispin's Day,(1993),,,8.7,,14,
The Wake,(1993),"
Drama            ",,5.4,,17,
Aayirappara,(1993),"
Action, Comedy, Drama            ",141 min,6.0,,43,
Godaan perempuan halus,(1993),"
Horror            ",52 min,,,,
Ngap ji yat juk,(1993),,93 min,4.2,,16,
Les mille et une farces de Pif et Hercule,(1993),"
Animation            ",80 min,7.4,,38,
Ghar Sansar,(I) (1993),"
Drama            ",,5.5,,8,
Dantelle,(1993),"
Drama, Music, Romance            ",,3.9,,93,
Ms. Dolora X,(1993),"
Crime, Drama            ",,,,,
Pathini Penn,(1993),"
Drama            ",,,,,
Ci hai rotto papà,(1993),"
Comedy, Family            ",99 min,5.4,,228,
Public Enemy #2,(1993),"
Comedy            ",,8.1,,21,
Honban jukujo - Kosuri ai,(1993),,59 min,,,,
Aandha Intaquam,(1993),"
Action            ",,,,,
Bonus malus,(1993),"
Comedy            ",90 min,5.9,,35,
Juramento de vingança,(1993),"
Action            ",85 min,2.9,,19,
Barambuneun nalimyeon apgujeongdopge gayahanda,(1993),"
Drama, Romance            ",110 min,7.3,,7,
Iskilipli Atif Hoca,(1993),"
Biography, Drama            ",,6.9,,263,
Pellama Mazaka,(1993),"
Drama            ",,,,,
Teenage Mama,(1993),"
Drama            ",,,,,
Qi xia wu yi zhi wu shu nao dong jing,(1993),"
Adventure, Comedy            ",92 min,6.0,,6,
Couples et amants,(1993),"
Drama, Comedy            ",99 min,5.4,,14,
Mafia,(1993),"
Action, Crime, Thriller            ",,6.3,,63,
Nikmato Shel Itzik Finkelstein,(1993),"
Comedy, Fantasy            ",83 min,7.5,,32,
Fuchzhou,(1993),"
Drama            ",86 min,6.8,,117,
La prossima volta il fuoco,(1993),,78 min,5.9,,7,
Die Denunziantin,(1993),"
Drama, War            ",95 min,5.7,,6,
Koil Kaalai,(1993),,132 min,5.2,,14,
Carving the White,(1993),"
Action, Sport            ",80 min,6.8,,9,
Bhagyavan,(1993),"
Comedy, Drama            ",,6.6,,42,
L'ordre du jour,(1993),,105 min,,,,
Boy Friend,(1993),"
Romance            ",,4.9,,7,
Yek-bar-baraye-hamishe,(1993),"
Drama, Family            ",93 min,6.2,,71,
Anak ng Pasig,(1993),"
Action, Romance            ",,,,,
Virtaset ja Kekkonen,(1993),"
Drama            ",60 min,5.5,,25,
Au nom du Christ,(1993),"
Comedy            ",90 min,6.0,,51,
Arriva la bufera,(1993),"
Comedy, Crime, Drama            ",110 min,6.0,,178,
Xi dà tianwáng,(1993),"
Comedy            ",,,,,
Supermen ponevole ili eroticheskiy mutant,(1993),"
Crime            ",65 min,2.5,,70,
Risk,(1993),"
Drama, Romance            ",90 min,6.7,,41,
Anhoni,(1993),"
Drama            ",,2.3,,19,
"Biao jie, ni hao ye! III zhi da ren jia dao",(1993),"
Comedy            ",,6.3,,91,
Secrets of the Luxor Pyramid,(1993),,,,,,
Záhada hlavolamu,(1993),"
Family            ",97 min,6.9,,82,
El superman... Dilon,(1993),"
Comedy            ",88 min,4.6,,7,
Contrabando de esmeraldas,(1993),"
Adventure            ",96 min,5.4,,7,
Indradhanura Chhai,(1993),"
Drama            ",112 min,6.1,,8,
Isä meidän,(1993),"
Drama            ",88 min,6.4,,139,
Amar Kahini,(1993),"
Drama, Romance            ",,,,,
Negation,(1993),,61 min,7.0,,5,
"Justinien Trouvé, ou le bâtard de Dieu",(1993),"
Drama, History            ",160 min,6.5,,160,
En espera de la muerte,(1993),"
Drama            ",90 min,,,,
Sono kido o tootte,(1993),"
Drama, Mystery            ",92 min,6.5,,58,
Encounters,(I) (1993),"
Drama, Horror, Thriller            ",90 min,4.9,,44,
Ringu ringu ringu: Namida no chanpion beruto,(1993),"
Drama, Sport            ",94 min,,,,
Bhuchaal,(1993),"
Action            ",,,,,
Ammayane Sathyam,(1993),"
Comedy, Drama, Romance            ",130 min,6.0,,66,
Andha Insaaf,(1993),"
Action, Crime            ",,7.4,,8,
Tahu beres,(1993),"
Comedy            ",91 min,,,,
Long fu hu zi,(1993),"
Action, Comedy            ",94 min,5.4,,7,
Osennie soblazny,(1993),"
Comedy            ",77 min,5.4,,10,
Jid Jattan Di,(1993),"
Action            ",,,,,
Mercedes,(1993),"
Drama            ",108 min,5.6,,100,
Da ying jing qing lu ye zhui ji,(1993),,87 min,4.4,,11,
Dosti Ki Saugandh,(1993),"
Action, Drama            ",,3.8,,5,
Como diablo en el panteon,(1993),"
Comedy, Fantasy            ",85 min,,,,
Zhi shi huo tui,(1993),"
Comedy            ",94 min,5.6,,54,
Ponvilangu,(1993),,135 min,,,,
Ezhai Jaadhi,(1993),,120 min,5.5,,8,
Abissinia,(1993),"
Drama            ",87 min,6.3,,42,
Ullae Veliae,(1993),,,4.6,,7,
Baghi Soormay,(1993),"
Action            ",,7.0,,6,
Zhao le,(1993),"
Comedy, Drama            ",97 min,6.9,,102,
Laihan miehen balladi,(1993),"
Drama            ",54 min,,,,
"Furin, haha, musume",(1993),"
Thriller            ",58 min,,,,
Mechty idiota,(1993),"
Comedy            ",92 min,3.4,,34,
Alludi Poru Ammai Joru,(1993),"
Drama            ",,,,,
Wolfgang Paalen,(1993),,,,,,
Susuk nyi roro kidul,(1993),"
Fantasy, Horror            ",,5.3,,7,
"Zhan zhi luo, bie pa xia",(1993),"
Comedy            ",110 min,6.6,,70,
De tussentijd,(1993),"
Drama            ",100 min,5.7,,23,
"Concert Film Ozzy Osbourne, Faith No More, Young M.C.",(1993),,,8.6,,5,
Como Fisgar um Milionário,(1993),,100 min,3.9,,20,
Last Song,(1993),,,7.5,,13,
Nikotin,(1993),"
Adventure, Drama, Romance            ",60 min,6.4,,5,
Hadashi no pikunikku,(1993),"
Comedy            ",92 min,7.1,,67,
Long kua si hai zhi zhi ming qing ren,(1993),"
Action, Drama            ",,5.9,,18,
23h58,(1993),"
Thriller            ",84 min,7.0,,17,
Ap' to hioni,(1993),"
Drama            ",90 min,6.3,,104,
Aqwa Al Rejal,(1993),"
Action, Drama            ",104 min,5.1,,22,
Ai dao jin tou,(1993),"
Romance            ",,,,,
Konec básníku v Cechách,(1993),"
Comedy, Romance            ",115 min,5.7,,260,
Yu nu xing chong shang,(1993),,74 min,,,,
The Higher Mortals,(1993),,66 min,8.1,,14,
See goo yim tam,(1993),"
Horror            ",85 min,3.9,,14,
Parwane,(1993),"
Action, Crime, Drama            ",,5.5,,16,
Megami ga kureta natsu,(1993),"
Fantasy, Romance            ",,,,,
Donne in un giorno di festa,(1993),"
Drama            ",,5.6,,7,
Je m'appelle Victor,(1993),"
Comedy, Drama            ",102 min,5.8,,21,
Comment font les gens,(1993),"
Comedy            ",48 min,7.8,,24,
Les amoureuses,(1993),"
Drama, Romance            ",99 min,7.3,,35,
Kin chan no Cinema Jack,(1993),"
Comedy            ",,6.0,,12,
L'iguane,(1993),,87 min,,,,
"Get Away, Get Away",(1993),"
Comedy            ",86 min,5.0,,8,
The Young Adventurers,(1993),"
Adventure, Family            ",92 min,6.0,,7,
Coming in Out of the Rain,(1993),,,,,,
Kahit may mahal ka ng iba,(1993),"
Drama, Romance            ",,,,,
Pekko Aikamiespojan poikamiesaika,(1993),"
Comedy            ",89 min,3.9,,246,
Yaran,(1993),"
Action            ",,4.4,,18,
JACK: The Last Kennedy Film,(1993),,,7.3,,13,
Silang mga sisiw sa lansangan,(1993),"
Drama            ",,9.2,,27,
Pulis patola,(1993),"
Action, Comedy            ",,,,,
Young-guwa gongryong Zzu-Zzu,(1993),"
Action, Family, Fantasy            ",85 min,3.6,,15,
Legend Of Fist Of The North Star,(1993),"
Action, Fantasy            ",76 min,,,,
Xiang fei - Ao kong shen ying,(1993),"
Action, Drama, Romance            ",,7.6,,7,
Kokkai e ikô!,(1993),"
Comedy            ",110 min,,,,
Coitado do Jorge,(1993),"
Drama            ",110 min,6.9,,18,
Jie da huan xi,(1993),"
Comedy, Romance            ",95 min,6.0,,10,
Pambato,(1993),"
Drama            ",105 min,,,,
Vakkeel Vasudev,(1993),,,5.5,,22,
Pro biznesmena Fomu,(1993),"
Comedy, Drama            ",77 min,6.2,,58,
Balerina,(1993),"
Drama            ",80 min,5.7,,11,
Pas d'amour sans amour!,(1993),"
Comedy, Drama            ",90 min,4.0,,20,
Deo Dador: Berdugo ng Munti,(1993),"
Action, Drama            ",,,,,
Razborchivyy zhenikh,(1993),"
Comedy, Romance            ",97 min,6.6,,16,
Ciénaga,(1993),"
Drama            ",92 min,8.1,,17,
Mo lu ying xiong,(1993),"
War            ",87 min,5.8,,65,
The Adventures of El Frenetico and Go Girl,(1993),"
Action, Comedy            ",,8.2,,40,
"Frankie, Jonny und die anderen... Schattenkämpfer",(1993),"
Comedy, Drama            ",90 min,7.4,,16,
Une journée chez ma mère,(1993),"
Comedy            ",80 min,4.2,,60,
Vandicholai Chinnarasu,(1993),"
Drama            ",,4.9,,29,
Manchichiritchit,(1993),"
Comedy            ",,6.9,,10,
Kung ako'y iiwan mo,(1993),"
Drama            ",,,,,
Grekh. Istoriya strasti,(1993),"
Drama            ",105 min,5.7,,34,
Jardines colgantes,(1993),"
Drama, Fantasy, Romance            ",116 min,5.3,,20,
Disco Disco,(1993),"
Drama            ",,4.5,,12,
Ha-Miyaneket,(1993),"
Drama            ",90 min,,,,
Af'i,(1993),"
Action, Thriller            ",105 min,5.3,,62,
Sakkarai Thevan,(1993),,,,,,
Mafalda,(1993),"
Animation, Comedy            ",80 min,6.9,,26,
Titser... Titser... I Love you,(1993),"
Comedy            ",,,,,
Manavarali Pelli,(1993),"
Drama            ",138 min,,,,
Ai Ai,(1993),"
Drama            ",,4.4,,44,
Kunti Puthrudu,(1993),"
Drama            ",140 min,4.0,,247,
Pemburu bayang,(1993),"
Drama, Action, Romance            ",,6.2,,6,
Ta delfinakia tou Amvrakikou,(1993),"
Comedy, Drama, Family            ",98 min,7.6,,85,
Magrib,(1993),"
Drama            ",,,,,
Hombres de acero,(1993),"
Action            ",90 min,,,,
(Nama) tôchô ripôto: Chiwa,(1993),"
Drama, Horror            ",60 min,6.1,,24,
Fray Bartolomé de las Casas,(1993),"
Drama            ",127 min,6.5,,15,
Fu gui kuang hua,(1993),"
Horror            ",88 min,4.4,,15,
Serdtsa tryokh-2,(1993),"
Adventure            ",115 min,7.2,,55,
Meine Tochter gehört mir,(1993),"
Drama            ",90 min,4.5,,20,
Samooham,(1993),"
Drama            ",142 min,7.1,,40,
Kachha Yauvan,(1993),"
Thriller            ",96 min,,,,
Balanga,(1993),"
Drama            ",76 min,5.2,,104,
Bosque de muerte,(1993),"
Horror, Mystery, Thriller            ",81 min,6.5,,31,
Stuttur Frakki,(1993),"
Comedy, Music            ",95 min,5.7,,43,
Tôkyôdaiteiden: Erebêtâpanikku,(1993),"
Drama            ",69 min,,,,
Strange Fish,(1993),"
Drama            ",50 min,7.7,,31,
Rejsen til tarmens indre,(1993),"
Sci-Fi            ",,6.5,,12,
De force avec d'autres,(1993),"
Drama            ",95 min,,,,
Jacker,(1993),"
Thriller            ",,4.9,,9,
The Genius,(1993),"
Comedy, Crime, Sci-Fi            ",86 min,5.0,,6,
Rojavai Killathe,(1993),"
Drama            ",,,,,
Porutham,(1993),"
Comedy, Drama            ",,,,,
Ri luo ka men,(1993),,90 min,,,,
La rusna pearsa,(1993),"
Drama            ",78 min,,,,
Puru-puru,(1993),,,,,,
Karulina Koogu,(1993),"
Drama            ",149 min,7.4,,11,
Le tronc,(1993),"
Comedy            ",80 min,4.0,,46,
Caccia alle mosche,(1993),,,,,,
Cuestión de honor,(1993),"
Action            ",,,,,
Do widzenia wczoraj,(1993),"
Comedy            ",99 min,,,,
Dakshina,(1993),"
Drama, Romance            ",,8.4,,26,
Southern Winds,(1993),"
Drama            ",112 min,6.6,,9,
Dark:30,(1993),"
Horror, Thriller            ",,,,,
Usted decide si se embaraza,(1993),"
Comedy            ",,,,,
Mayalodu,(1993),"
Comedy, Drama            ",149 min,7.0,,106,
Xue sha lian huan,(1993),"
Crime            ",92 min,,,,
Secret Love,(1993),"
Drama, Music, Romance            ",,,,,
"Candles, Snow and Mistletoe",(1993),"
Family            ",50 min,8.4,,21,
Lt. Madarang: Iginuhit sa dugo,(1993),"
Action, Biography, Drama            ",,,,,
Dharma Seelan,(1993),"
Drama            ",150 min,,,,
Mest shuta,(1993),"
Drama, History, Musical            ",80 min,,,,
Yenti Bava Mareenu,(1993),"
Comedy            ",,6.5,,8,
My Story,(1993),"
Romance            ",,,,,
Sawat Majhi Ladki,(1993),"
Family            ",143 min,6.4,,17,
Der Kleine und der alte Mann,(1993),,,,,,
Uuno Turhapuron poika,(1993),"
Comedy            ",91 min,4.1,,536,
Gaseum dallin namja,(1993),"
Comedy            ",110 min,4.1,,21,
Sie sass im Glashaus und warf mit Steinen,(1993),,90 min,,,,
Tou qing bao hu jin,(1993),"
Romance            ",,,,,
Janam,(1993),"
Action, Crime, Drama            ",,4.9,,14,
Anna Vadina,(1993),,,,,,
Zavtrak s vidom na Elbrus,(1993),"
Drama, Romance            ",75 min,7.3,,30,
Schastlivyy neudachnik,(1993),,88 min,6.7,,10,
Da Sa Ba,(1993),"
Romance            ",,7.1,,115,
Khaneh Khalvat,(1993),"
Drama            ",,7.1,,69,
Breakable,(1993),,70 min,,,,
Il giorno di San Sebastiano,(1993),,,,,,
Drôles d'oiseaux,(1993),"
Comedy, Crime            ",98 min,6.1,,39,
Feng qing wan zhong ye mei gui,(1993),"
Romance            ",,,,,
"Naprawde krotki film o milosci, zabijaniu i jeszcze jednym przykazaniu",(1993),,100 min,,,,
93 ye zhi nu,(1993),,86 min,4.0,,8,
Svetlo sivo,(1993),"
Drama            ",117 min,5.6,,10,
Zheng ren,(1993),"
Crime            ",96 min,6.5,,8,
